0,0
1,0
2,0
3,0
4,0
5,0
6,0.01
7,0.01
8,0.01
9,0.01
10,0.01
11,0.02
12,0.02
13,0.03
14,0.04
15,0.06
16,0.07
17,0.1
18,0.14
19,0.19
20,0.25
21,0.35
22,0.48
23,0.69
24,0.94
25,1.29
26,1.79
27,2.47
28,3.41
29,4.69
30,6.31
31,8.47
32,11.37
33,14.74
34,19.06
35,23.84
36,29.34
37,35.23
38,41.08
39,46.75
40,52.08
41,56.74
42,60.72
43,64.2
44,67.16
45,69.43
46,71.3
47,72.73
48,73.93
49,74.81
50,75.65
51,76.25
52,76.77
53,77.08
54,77.37
55,77.71
56,77.97
57,78.08
58,78.29
59,78.37
60,78.49
61,78.55
62,78.66
63,78.75
64,78.83
65,78.7
66,78.71
67,78.92
68,78.82
69,78.84
70,78.87
71,78.9
72,78.99
73,79.07
74,79.11
75,79.04
76,79.01
77,78.99
78,79.05
79,79.07
80,79.05
81,78.95
82,79.03
83,79.07
84,79.16
85,79.25
86,79.2
87,79.18
88,79.14
89,79.03
90,79.05
