0,0.00000000
1,0.13618330
2,0.18562508
3,0.15660717
4,0.11079223
5,0.08056011
6,0.05796014
7,0.04321938
8,0.03272045
9,0.02640028
10,0.02081809
11,0.01702409
12,0.01470291
13,0.01216728
14,0.01058723
15,0.00918380
16,0.00778352
17,0.00709915
18,0.00572726
19,0.00526681
20,0.00468967
21,0.00405891
22,0.00350385
23,0.00326416
24,0.00292671
25,0.00269648
26,0.00236533
27,0.00223918
28,0.00214457
29,0.00210672
30,0.00196480
31,0.00172827
32,0.00168412
33,0.00140028
34,0.00130882
35,0.00125520
36,0.00112590
37,0.00099659
38,0.00103759
39,0.00093036
40,0.00075691
41,0.00076006
42,0.00076321
43,0.00085152
44,0.00065283
45,0.00059922
46,0.00052668
47,0.00059922
48,0.00051722
49,0.00037215
50,0.00041630
51,0.00040999
52,0.00038161
53,0.00045099
54,0.00034376
55,0.00036899
56,0.00029015
57,0.00029961
58,0.00030907
59,0.00026176
60,0.00021446
61,0.00021446
62,0.00034061
63,0.00022707
64,0.00021761
65,0.00020184
66,0.00018292
67,0.00026176
68,0.00014192
69,0.00016400
70,0.00014507
71,0.00012930
72,0.00015138
73,0.00012615
74,0.00011669
75,0.00010092
76,0.00011669
77,0.00005677
78,0.00009777
79,0.00009777
80,0.00010407
81,0.00007884
82,0.00007569
83,0.00011354
84,0.00007254
85,0.00006938
86,0.00004415
87,0.00008200
88,0.00005046
89,0.00007884
90,0.00005677
91,0.00005046
92,0.00002523
93,0.00003785
94,0.00003785
95,0.00005046
96,0.00003469
97,0.00004415
98,0.00003785
99,0.00003154
100,0.00003154
101,0.00017030
102,0.00004415
103,0.00006623
104,0.00004415
105,0.00006308
106,0.00003154
107,0.00002838
108,0.00002523
109,0.00003469
110,0.00001577
111,0.00004415
112,0.00002208
113,0.00010092
114,0.00006308
115,0.00003785
116,0.00005046
117,0.00001892
118,0.00003154
119,0.00003469
120,0.00002523
121,0.00002208
122,0.00002523
123,0.00002208
124,0.00001577
125,0.00001892
126,0.00001892
127,0.00001577
128,0.00001892
129,0.00002838
130,0.00002523
131,0.00001262
132,0.00002523
133,0.00001262
134,0.00001577
135,0.00000946
136,0.00001892
137,0.00001577
138,0.00001262
139,0.00000946
140,0.00001577
141,0.00000631
142,0.00000946
143,0.00000631
144,0.00000946
145,0.00001892
146,0.00001262
147,0.00001262
148,0.00000946
149,0.00000946
150,0.00001262
151,0.00000946
152,0.00000946
153,0.00001577
154,0.00000000
155,0.00001262
156,0.00001577
157,0.00000946
158,0.00000315
159,0.00000315
160,0.00001577
161,0.00000946
162,0.00000631
163,0.00000946
164,0.00000946
165,0.00000315
166,0.00000000
167,0.00000000
168,0.00000631
169,0.00000000
170,0.00000631
171,0.00000000
172,0.00000946
173,0.00000000
174,0.00000631
175,0.00000315
176,0.00000315
177,0.00000315
178,0.00000315
179,0.00000631
180,0.00000315
181,0.00000315
182,0.00000631
183,0.00000315
184,0.00000315
185,0.00000000
186,0.00000000
187,0.00000000
188,0.00000315
189,0.00000000
190,0.00000315
191,0.00000315
192,0.00000000
193,0.00000000
194,0.00000000
195,0.00000315
196,0.00000000
197,0.00000000
198,0.00000000
199,0.00000000
200,0.00000315
201,0.00000946
202,0.00000000
203,0.00000000
204,0.00000000
205,0.00000000
206,0.00000000
207,0.00000315
208,0.00000315
209,0.00000000
210,0.00000000
211,0.00000000
212,0.00000000
213,0.00000000
214,0.00000000
215,0.00000946
216,0.00000000
217,0.00000000
218,0.00000631
219,0.00000315
220,0.00000000
221,0.00000315
222,0.00000000
223,0.00000000
224,0.00000000
225,0.00000315
226,0.00000000
227,0.00000315
228,0.00000000
229,0.00000000
230,0.00000315
231,0.00000000
232,0.00000000
233,0.00000000
234,0.00000000
235,0.00000000
236,0.00000000
237,0.00000000
238,0.00000000
239,0.00000000
240,0.00000000
241,0.00000000
242,0.00000000
243,0.00000000
244,0.00000315
245,0.00000000
246,0.00000000
247,0.00000000
248,0.00000000
249,0.00000000
250,0.00000000
251,0.00000000
252,0.00000000
253,0.00000000
254,0.00000000
255,0.00000000
256,0.00000000
257,0.00000000
258,0.00000000
259,0.00000000
260,0.00000000
261,0.00000000
262,0.00000000
263,0.00000000
264,0.00000315
265,0.00000000
266,0.00000000
267,0.00000000
268,0.00000000
269,0.00000315
270,0.00000000
271,0.00000000
272,0.00000000
273,0.00000000
274,0.00000000
275,0.00000000
276,0.00000000
277,0.00000000
278,0.00000000
279,0.00000000
280,0.00000000
281,0.00000000
282,0.00000000
283,0.00000000
284,0.00000000
285,0.00000000
286,0.00000000
287,0.00000000
288,0.00000000
289,0.00000000
290,0.00000315
291,0.00000000
292,0.00000000
293,0.00000000
294,0.00000000
295,0.00000000
296,0.00000315
297,0.00000000
298,0.00000000
299,0.00000000
300,0.00000000
301,0.00000000
302,0.00000000
303,0.00000000
304,0.00000000
305,0.00000000
306,0.00000000
307,0.00000000
308,0.00000000
309,0.00000000
310,0.00000000
311,0.00000000
312,0.00000000
313,0.00000000
314,0.00000000
315,0.00000000
316,0.00000000
317,0.00000000
318,0.00000000
319,0.00000000
320,0.00000000
321,0.00000000
322,0.00000000
323,0.00000000
324,0.00000000
325,0.00000000
326,0.00000000
327,0.00000000
328,0.00000000
329,0.00000000
330,0.00000000
331,0.00000000
332,0.00000000
333,0.00000000
334,0.00000000
335,0.00000000
336,0.00000000
337,0.00000000
338,0.00000000
339,0.00000000
340,0.00000000
341,0.00000000
342,0.00000000
343,0.00000315
